BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,ADDRESS,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,AGE OF THE BUILDING,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,1914,8,C0,161A W 129TH STREET,10027,3,0,3,1973,3280,2000,18,1,C0,"$2,000,000",Mar-18
1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,1914,154,C0,156 WEST 130TH STREET,10027,3,0,3,1873,3600,1910,108,1,C0,"$1,270,000",Oct-18
1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,1916,124,C0,113 WEST 131ST,10027,3,0,3,1699,3808,1910,108,1,C0,"$2,400,000",Apr-18
1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,1918,59,C0,196 WEST 134TH STREET,10030,3,0,3,1824,3320,2000,18,1,C0,"$1,797,625",Jan-18
1,HARLEM-CENTRAL,03 THREE FAMILY DWELLINGS                  ,1,1921,117,C0,135 WEST 136 STREET,10030,3,0,3,1549,3552,1910,108,1,C0,"$1,950,000",Mar-18
1,HARLEM-CENTRAL,04 TAX CLASS 1 CONDOS                      ,1C,1725,1203,R6,2068 5 AVENUE,10035,1,0,1,1423,943,1880,138,1,R6,"$985,000",Jan-18
1,HARLEM-CENTRAL,04 TAX CLASS 1 CONDOS                      ,1A,1947,1102,R3,497 MANHATTAN AVENUE,10027,1,0,1,0,1460,1899,119,1,R3,"$1,374,638",Jan-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1718,18,C5,53 WEST 119 STREET,10026,8,0,8,1682,2700,1909,109,2,C5,"$2,150,000",May-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,1720,108,C5,17 WEST 120 STREET,10027,6,0,6,2018,3354,1909,109,2,C5,"$3,750,000",Aug-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,1721,128,C5,24 WEST 123 STREET,10027,11,0,11,1640,2484,1909,109,2,C5,"$1,500,000",May-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1723,39,C7,2038 FIFTH AVENUE,10035,7,1,8,1700,5752,1910,108,2,C7,"$1,500,000",Jan-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1723,157,C5,52 WEST 126,10027,7,0,7,1666,2547,1909,109,2,C5,$10,Mar-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,1724,20,C3,37 WEST 126TH STREET,10027,4,0,4,2081,2548,1909,109,2,C3,"$2,544,000",Aug-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,1727,42,C3,10 WEST 130 STREET,10037,4,0,4,2498,3531,1909,109,2,C3,"$1,700,000",Oct-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1729,49,C4,30 WEST 132 STREET,10037,10,0,10,3330,12680,1900,118,2,C4,$6,Jun-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,1749,172,C9,2011 FIFTH AVENUE,10035,4,0,4,1440,2700,1909,109,2,C9,"$2,505,000",Mar-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1750,66,C5,14 EAST 126 STREET,10035,7,0,7,1873,2919,1909,109,2,C5,"$3,550,000",Oct-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1751,15,C5,1976 MADISON AVENUE,10035,9,0,9,1700,3780,1909,109,2,C5,"$2,350,000",Jul-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,1751,149,C3,56 EAST 127 STREET,10035,4,0,4,1292,3400,1905,113,2,C3,"$2,300,000",Nov-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,1753,17,C9,2028 MADISON AVENUE,10035,4,0,4,980,2093,1905,113,2,C9,"$2,500,000",Sep-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1771,6,C4,105 EAST 122 STREET,10035,10,0,10,2498,10148,1900,118,2,C4,"$4,000,000",Aug-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,1821,11,C4,141 WEST 111TH STREET,10026,21,0,21,3784,14495,1900,118,2,C4,"$9,700,000",Jun-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,1903,62,C4,1975 ADAM C POWELL BLVD,10026,20,0,20,3650,13940,1920,98,2,C4,"$5,225,000",May-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1903,121,C5,117 WEST 118 STREET,10026,9,0,9,2018,3750,1920,98,2,C5,"$1,916,265",Feb-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,1903,125,C3,107 WEST 118TH,10026,4,0,4,2018,4520,1900,118,2,C3,$10,Sep-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,1905,11,C3,143 WEST 120TH STREET,10027,4,0,4,1917,4208,1920,98,2,C3,"$2,725,450",Nov-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1905,18,C5,125 WEST 120 STREET,10027,9,0,9,2018,3714,1920,98,2,C5,"$2,500,000",Dec-17
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,1905,19,C3,123 WEST 120 STREET,10027,4,0,4,2018,5144,1901,117,2,C3,"$3,250,000",Oct-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,1905,25,C2,107 WEST 120 STREET,10027,5,0,5,2018,3759,1921,97,2,C2,"$3,000,000",Oct-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1905,158,C1,160 WEST 121,10027,7,0,7,1716,2805,1910,108,2,C1,"$110,000",Apr-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,1906,56,C2,156 WEST 122,10027,5,0,5,1817,4710,1910,108,2,C2,$10,Mar-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,1907,159,C3,166 WEST 123 STREET,10027,4,0,4,1413,3360,1910,108,2,C3,"$2,375,000",Dec-17
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,1911,40,C3,114 WEST 127TH STREET,10027,4,0,4,1665,2697,1910,108,2,C3,"$700,356",Aug-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,1911,119,C5,127 WEST 126,10027,14,0,14,1665,2499,1910,108,2,C5,$10,Mar-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,1911,153,C3,146 WEST 127 STREET,10027,4,0,4,1549,2442,1910,108,2,C3,"$1,625,000",Jul-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,1912,33,C7,349 LENOX AVENUE,10027,26,2,28,7394,26899,1910,108,2,C7,"$1,380,263",Jul-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1914,21,C5,127 WEST 129 STREET,10027,10,0,10,1249,2916,1910,108,2,C5,"$1,650,000",Apr-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1914,56,C5,160 WEST 130,10027,8,0,8,1873,2700,1910,108,2,C5,"$2,400,000",Aug-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,1916,28,C5,103 WEST 131,10027,6,0,6,1873,2973,1910,108,2,C5,$10,Mar-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,1916,142,C3,118 WEST 132ND STREET,10027,4,0,4,1499,2250,1910,108,2,C3,"$1,710,000",Feb-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1918,1,C7,2261 ADAM CLAYTON POWELL,10030,8,2,10,1869,8845,1910,108,2,C7,"$3,200,000",Mar-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1918,4,C7,2267 ADAM C POWELL BLVD,10030,8,1,9,1875,7625,1926,92,2,C7,"$6,200,000",Mar-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,1918,61,C7,2271 ADAM C POWELL BLVD,10030,17,2,19,3746,15000,1926,92,2,C7,"$6,600,000",Mar-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,1921,19,C3,129 WEST 136TH STREET,10030,4,0,4,1549,3374,1910,108,2,C3,"$1,500,000",Apr-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1921,22,C5,121 W. 136TH STREET,10030,10,0,10,1549,3374,1910,108,2,C5,"$1,328,000",Dec-17
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1924,61,C7,2204 FREDERICK DOUGLASS B,10026,8,1,9,2073,9644,1910,108,2,C7,"$3,855,000",Jun-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1927,43,C5,220 WEST 122 STREET,10027,8,0,8,1514,2844,1910,108,2,C5,"$2,025,000",Mar-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,1937,7,C5,263 WEST 131 STREET,10027,11,0,11,1665,2499,1910,108,2,C5,"$785,000",Feb-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,1937,7,C5,263 WEST 131 STREET,10027,11,0,11,1665,2499,1910,108,2,C5,"$1,500,000",Feb-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,1937,51,C5,250 WEST 132ND STREET,10027,11,0,11,1799,2700,1910,108,2,C5,"$900,000",Dec-17
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,1938,43,C1,208 WEST 133 STREET,10030,15,0,15,3747,14175,1910,108,2,C1,"$9,000,000",Dec-17
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,1939,32,C7,2268 ADAM C POWELL BLVD,10030,8,1,9,1600,6355,1910,108,2,C7,"$2,625,000",Mar-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,1941,44,C5,220 WEST 136,10030,11,0,11,1665,2499,1910,108,2,C5,"$200,000",Dec-17
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,1942,15,C5,239 WEST 136,10030,11,0,11,1699,2550,1910,108,2,C5,$10,Sep-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,1942,15,C5,239 WEST 136,10030,11,0,11,1699,2550,1910,108,2,C5,$10,Sep-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,2023,15,C5,237 WEST 137 STREET,10030,11,0,11,1898,5340,1910,108,2,C5,"$2,400,000",Sep-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2A,2024,4,C3,267 WEST 138 STREET,10030,4,0,4,1699,2913,1910,108,2,C3,"$2,500,000",Apr-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,2025,11,C5,247 WEST 139 STREET,10030,10,0,10,3231,4842,1920,98,2,C5,"$1,670,000",Mar-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,2034,19,C1,215 WEST 148 STREET,10039,15,0,15,3739,13335,1920,98,2,C1,"$7,765,536",Jun-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,2034,48,C1,224 WEST 149 STREET,10039,18,0,18,3997,15444,1910,108,2,C1,"$17,000,000",Sep-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,2041,41,C5,313 WEST 138 STREET,10030,8,0,8,1749,3636,1920,98,2,C5,"$1,870,000",May-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,2047,30,C7,2913 8TH AVENUE,10039,9,2,11,2500,9590,1910,108,2,C7,"$1,776,478",Aug-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,2050,39,C1,345 CONVENT AVENUE,10031,10,0,10,1998,4560,1910,108,2,C1,"$2,333,333",Feb-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,2050,40,C4,347 CONVENT AVENUE,10031,10,0,10,1710,4400,1910,108,2,C4,"$2,333,333",Feb-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,2050,41,C4,349 CONVENT AVENUE,10031,10,0,10,1622,4760,1910,108,2,C4,"$2,333,333",Feb-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2B,2050,53,C4,417 WEST 144TH STREET,10031,8,0,8,1898,4394,1910,108,2,C4,"$1,950,000",May-18
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,2,2054,12,C1,363 EDGECOMBE AVENUE,10031,23,0,23,3750,12695,1946,72,2,C1,"$12,500,000",Oct-18
1,HARLEM-CENTRAL,08 RENTALS - ELEVATOR APARTMENTS           ,2,1724,53,D1,40 WEST 127TH STREET,10027,24,0,24,5296,22164,1910,108,2,D1,"$11,500,000",Aug-18
1,HARLEM-CENTRAL,08 RENTALS - ELEVATOR APARTMENTS           ,2,1823,58,D7,124 WEST 114 STREET,10026,26,1,27,4642,27141,1920,98,2,D7,"$29,100,000",Oct-18
1,HARLEM-CENTRAL,08 RENTALS - ELEVATOR APARTMENTS           ,2,1925,36,D1,1990 ADAM C POWELL BLVD,10026,45,0,45,10092,52680,1940,78,2,D1,"$17,000,000",Jun-18
1,HARLEM-CENTRAL,12 CONDOS - WALKUP APARTMENTS              ,2,1729,1217,R2,11 WEST 131 STREET,10037,1,0,1,0,1746,2004,14,2,R2,"$1,399,999",Jul-18
1,HARLEM-CENTRAL,12 CONDOS - WALKUP APARTMENTS              ,2,1828,1205,R2,2072 8TH AVENUE,10026,1,0,1,0,511,1900,118,2,R2,"$525,000",Apr-18
1,HARLEM-CENTRAL,12 CONDOS - WALKUP APARTMENTS              ,2,1831,1002,R2,245 WEST 115 STREET,10026,1,0,1,2500,335,1900,118,2,R2,"$440,000",Mar-18
1,HARLEM-CENTRAL,12 CONDOS - WALKUP APARTMENTS              ,2,1918,1010,R2,161 WEST 133 STREET,10030,1,0,1,0,887,1910,108,2,R2,"$625,000",Feb-18
1,HARLEM-CENTRAL,12 CONDOS - WALKUP APARTMENTS              ,2,1918,1012,R2,161 WEST 133 STREET,10030,1,0,1,0,887,1910,108,2,R2,"$530,000",Mar-18
1,HARLEM-CENTRAL,12 CONDOS - WALKUP APARTMENTS              ,2,1928,1210,R2,256 WEST 123 STREET,10027,1,0,1,0,1012,1910,108,2,R2,"$999,000",Sep-18
1,HARLEM-CENTRAL,12 CONDOS - WALKUP APARTMENTS              ,2,1944,1241,R2,421 MANHATTAN AVENUE,10026,1,0,1,0,738,1910,108,2,R2,"$665,000",Jan-18
1,HARLEM-CENTRAL,12 CONDOS - WALKUP APARTMENTS              ,2,2025,1005,R2,202 WEST 140 STREET,10030,1,0,1,8348,715,1926,92,2,R2,"$699,000",Jan-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1599,1109,R4,1400 FIFTH AVENUE,10026,1,0,1,0,1019,2003,15,2,R4,"$895,000",Jun-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1599,1127,R4,1400 5 AVENUE,10026,1,0,1,0,1046,2003,15,2,R4,"$938,000",May-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1599,1158,R4,1400 FIFTH AVENUE,10026,1,0,1,0,1010,2003,15,2,R4,"$1,200,000",Jul-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1599,1305,R4,40 WEST 116TH STREET,10026,1,0,1,0,1075,2006,12,2,R4,"$1,135,000",Aug-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1599,1323,R4,40 WEST 116TH ST,10026,1,0,1,0,830,2006,12,2,R4,"$855,000",Dec-17
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1599,1371,R4,40 WEST 116 STREET,10026,1,0,1,0,1389,2006,12,2,R4,"$1,400,000",May-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1600,1211,R4,23 WEST 116 STREET,10026,1,0,1,0,1022,2013,5,2,R4,"$1,270,000",Aug-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1600,1227,R4,23 WEST 116 STREET,10026,1,0,1,0,1640,2013,5,2,R4,"$2,125,000",Feb-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1600,1233,R4,23 WEST 116TH STREET,10026,1,0,1,0,724,2013,5,2,R4,"$875,000",Jun-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1600,1234,R4,23 WEST 116 STREET,10026,1,0,1,0,747,2013,5,2,R4,"$880,000",Dec-17
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1600,1260,R4,23 WEST 116 STREET,10026,1,0,1,0,1254,2013,5,2,R4,"$1,685,000",Apr-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1600,1273,R4,23 WEST 116TH STREET,10026,1,0,1,0,1324,2013,5,2,R4,"$1,750,000",Sep-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1724,1320,R4,2056 5 AVENUE,10035,1,0,1,0,1406,1920,98,2,R4,"$462,000",Oct-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1726,1001,R4,18 WEST 129 STREET,10027,1,0,1,0,693,2008,10,2,R4,"$522,000",Aug-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1726,1003,R4,18 WEST 129TH STREET,10027,1,0,1,0,594,2008,10,2,R4,"$620,000",May-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1726,1112,R4,58 WEST 129 STREET,10027,1,0,1,5258,479,2014,4,2,R4,"$590,000",Jan-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1727,1023,R4,380 LENOX AVENUE,10027,1,0,1,0,1346,2005,13,2,R4,"$1,150,000",Jun-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1727,1048,R4,380 LENOX AVENUE,10027,1,0,1,0,1453,2005,13,2,R4,"$1,382,500",Jul-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1727,1059,R4,380 LENOX AVENUE,10027,1,0,1,0,1275,2005,13,2,R4,"$1,165,000",Jul-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1727,1062,R4,380 LENOX AVENUE,10027,1,0,1,0,1303,2005,13,2,R4,"$1,160,000",Feb-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1727,1074,R4,380 LENOX AVENUE,10027,1,0,1,0,1682,2005,13,2,R4,"$1,845,000",Mar-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1735,1004,R4,48 WEST 138 STREET,10037,1,0,1,9992,455,1940,78,2,R4,"$461,370",Nov-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1735,1009,R4,48 WEST 138 STREET,10037,1,0,1,9992,476,1940,78,2,R4,"$400,000",Nov-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1735,1037,R4,48 WEST 138TH STREET,10037,1,0,1,9992,476,1940,78,2,R4,"$460,000",Jun-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1735,1077,R4,48 WEST 138 STREET,10037,1,0,1,9992,455,1940,78,2,R4,"$438,000",Aug-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1746,1026,R4,1485 FIFTH AVENUE,10035,1,0,1,0,1436,2007,11,2,R4,"$1,800,000",Aug-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1746,1036,R4,1485 5TH AVENUE,10035,1,0,1,0,1511,2007,11,2,R4,"$1,615,000",Sep-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1746,1042,R4,1485 FIFTH AVENUE,10035,1,0,1,0,1436,2007,11,2,R4,"$1,825,000",Jun-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1746,1065,R4,1485 FIFTH AVENUE,10035,1,0,1,0,1332,2007,11,2,R4,"$1,600,000",Jan-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1746,1075,R4,1485 5 AVENUE,10035,1,0,1,0,1332,2007,11,2,R4,"$428,000",Nov-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1746,1079,R4,1485 FIFTH AVENUE,10035,1,0,1,0,856,2007,11,2,R4,"$905,000",Dec-17
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1746,1092,R4,1485 FIFTH AVENUE,10035,1,0,1,0,1490,2007,11,2,R4,"$2,000,000",Dec-17
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1746,1098,R4,1485 FIFTH AVENUE,10035,1,0,1,0,856,2007,11,2,R4,"$889,000",Aug-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1746,1100,R4,1485 5TH AVENUE,10035,1,0,1,0,666,2007,11,2,R4,"$718,000",Oct-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1746,1105,R4,1485 FIFTH AVENUE,10035,1,0,1,0,2337,2007,11,2,R4,"$2,600,000",Jan-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1746,1159,R4,1485 5 AVENUE,10035,1,0,1,0,4442,2007,11,2,R4,"$6,600,000",Mar-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1755,1004,R4,69 EAST 130TH STREET,10037,1,0,1,7494,1356,2004,14,2,R4,"$999,000",Aug-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1755,1005,R4,69 EAST 130TH STREET,10037,1,0,1,7494,1021,2004,14,2,R4,"$730,000",Mar-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1755,1023,R4,69 EAST 130 STREET,10037,1,0,1,7494,1075,2004,14,2,R4,"$869,000",Aug-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1820,1214,R4,111 CENTRAL PARK NORTH,10026,1,0,1,20092,1955,2006,12,2,R4,"$4,135,625",Jan-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1820,1243,R4,111 CENTRAL PARK NORTH,10026,1,0,1,20092,1422,2006,12,2,R4,"$2,425,000",Feb-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1820,1247,R4,111 CENTRAL PARK NORTH,10026,1,0,1,20092,1422,2006,12,2,R4,"$3,030,000",Jan-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1822,1205,R4,1845 ADAM C POWELL BLVD,10026,1,0,1,0,2168,1915,103,2,R4,"$7,210,000",Oct-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1823,1026,R4,66-72 ST NICHOLAS AVE,10026,1,0,1,0,860,1915,103,2,R4,"$755,000",Jun-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1823,1028,R4,66-72 ST. NICHOLAS AVENUE,10026,1,0,1,0,773,1915,103,2,R4,"$715,000",Sep-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1823,1210,R4,111 WEST 113TH STREET,10026,1,0,1,0,550,2008,10,2,R4,"$198,817",Jan-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1825,1028,R4,106 WEST 116 STREET,10026,1,0,1,4037,965,2006,12,2,R4,"$999,000",Oct-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1825,1033,R4,106 WEST 116TH STREET,10026,1,0,1,4037,1226,2006,12,2,R4,"$1,500,000",May-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1830,1012,R4,1890 ADAM C POWELL BLVD,10026,1,0,1,10092,1683,1920,98,2,R4,"$1,600,000",Dec-17
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1830,1018,R4,1890 ADAM C POWELL BLVD,10026,1,0,1,10092,1355,1920,98,2,R4,"$1,225,000",Feb-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1830,1030,R4,1890 ADAM C POWELL BLVD,10026,1,0,1,10092,1107,1920,98,2,R4,"$1,105,000",Dec-17
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1830,1212,R4,2110 FREDERICK DOUGLASS B,10026,1,0,1,1184,1184,2008,10,2,R4,"$1,325,000",Jun-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1830,1213,R4,2110 FREDERICK DOUGLASS B,10026,1,0,1,1184,1322,2008,10,2,R4,"$1,635,000",Dec-17
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1830,1218,R4,2110 FREDERICK DOUGLASS B,10026,1,0,1,1184,1322,2008,10,2,R4,"$1,562,000",Feb-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1831,1101,R4,247 WEST 115TH STREET,10026,1,0,1,5046,1753,2007,11,2,R4,"$1,838,838",Jun-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1831,1102,R4,247 WEST 115 STREET,10026,1,0,1,5046,622,2007,11,2,R4,"$136,903",Sep-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1903,1019,R4,100 WEST 119 STREET,10026,1,0,1,0,1440,1910,108,2,R4,"$1,541,000",Apr-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1903,1307,R4,159 WEST 118TH STREET,10026,1,0,1,10526,716,1920,98,2,R4,"$700,000",Jul-18
1,HARLEM-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS            ,2,1908,1301,R4,117 WEST 123 STREET,10027,1,0,1,0,1260,2008,10,2,R4,"$1,145,200",May-18
